"ActivityNames" "SubjectID" "TimeBodyAcceleroMean.X" "TimeBodyAcceleroMean.Y" "TimeBodyAcceleroMean.Z" "TimeBodyAcceleroStdDev.X" "TimeBodyAcceleroStdDev.Y" "TimeBodyAcceleroStdDev.Z" "TimeGravityAcceleroMean.X" "TimeGravityAcceleroMean.Y" "TimeGravityAcceleroMean.Z" "TimeGravityAcceleroStdDev.X" "TimeGravityAcceleroStdDev.Y" "TimeGravityAcceleroStdDev.Z" "TimeBodyAcceleroJerkMean.X" "TimeBodyAcceleroJerkMean.Y" "TimeBodyAcceleroJerkMean.Z" "TimeBodyAcceleroJerkStdDev.X" "TimeBodyAcceleroJerkStdDev.Y" "TimeBodyAcceleroJerkStdDev.Z" "TimeBodyGyroMean.X" "TimeBodyGyroMean.Y" "TimeBodyGyroMean.Z" "TimeBodyGyroStdDev.X" "TimeBodyGyroStdDev.Y" "TimeBodyGyroStdDev.Z" "TimeBodyGyroJerkMean.X" "TimeBodyGyroJerkMean.Y" "TimeBodyGyroJerkMean.Z" "TimeBodyGyroJerkStdDev.X" "TimeBodyGyroJerkStdDev.Y" "TimeBodyGyroJerkStdDev.Z" "TimeBodyAcceleroMagMean" "TimeBodyAcceleroMagStdDev" "TimeGravityAcceleroMagMean" "TimeGravityAcceleroMagStdDev" "TimeGravityAcceleroJerkMagMean" "TimeGravityAcceleroJerkMagStdDev" "TimeBodyGyroMagMean" "TimeBodyGyroMagStdDev" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStdDev" "FreqBodyAcceleroMean.X" "FreqBodyAcceleroMean.Y" "FreqBodyAcceleroMean.Z" "FreqBodyAcceleroStdDev.X" "FreqBodyAcceleroStdDev.Y" "FreqBodyAcceleroStdDev.Z" "FreqBodyAcceleroJerkMean.X" "FreqBodyAcceleroJerkMean.Y" "FreqBodyAcceleroJerkMean.Z" "FreqBodyAcceleroJerkStdDev.X" "FreqBodyAcceleroJerkStdDev.Y" "FreqBodyAcceleroJerkStdDev.Z" "FreqBodyGyroMean.X" "FreqBodyGyroMean.Y" "FreqBodyGyroMean.Z" "FreqBodyGyroStdDev.X" "FreqBodyGyroStdDev.Y" "FreqBodyGyroStdDev.Z" "FreqBodyAcceleroMagMean" "FreqBodyAcceleroMagStdDev" "FreqBodyBodyAcceleroJerkMagMean" "FreqBodyBodyAcceleroJerkMagStdDev" "FreqBodyBodyGyroMagMean" "FreqBodyBodyGyroMagStdDev" "FreqBodyBodyGyroJerkMagMean" "FreqBodyBodyGyroJerkMagStdDev"
"LAYING" 11 0.28059297 -0.01765981 -0.10878658 -0.98477733 -0.97219687 -0.97131118 -0.29980353 -0.13483203 0.94301794 0.11262019 -0.9795656 -0.99076558 -0.01118567 0.07666453 0.01221939 0.00277691 -0.98525911 -0.97277746 -0.3110775 -0.01917438 -0.04155999 0.15201902 -0.98083688 -0.98244264 0.2687921 -0.1022975 -0.04123914 -0.06669575 -0.98172484 -0.99084572 -0.07742027 -0.98062118 -0.30277586 -0.98062118 -0.30277586 -0.98333063 -0.14057395 -0.95252375 -0.10193817 -0.99064125 -0.241264 -0.98380137 -0.97140394 -0.97357681 -0.98532221 -0.97358929 -0.99948871 -0.98488487 -0.9738825 -0.97956484 -0.98712268 -0.97348672 -0.99949162 -0.97618747 -0.98264027 -0.96143442 -0.98242459 -0.98266063 -0.99956697 -0.973994 -0.76760716 -0.97694077 -0.81852167 -0.96709336 -0.49965497 -0.98597884
"LAYING" 12 0.26011343 -0.01752039 -0.10816013 -0.95531868 -0.94907201 -0.94833384 -0.2923801 -0.37859207 0.80337883 0.2750432 -0.93645831 -0.97439649 -0.07289757 0.08542954 0.00774408 -0.00437148 -0.96927628 -0.96263953 -0.18194208 -0.01465468 -0.08355374 0.14519185 -0.96609074 -0.95387389 -0.27536737 -0.09904023 -0.04106753 -0.0678909 -0.9671982 -0.96590037 -0.14474009 -0.94820468 -0.15529582 -0.94820468 -0.15529582 -0.96984383 0.09223031 -0.93084059 -0.21170246 -0.97106777 0.07249891 -0.95624849 -0.95126597 -0.9547248 -0.95520764 -0.95064004 -0.99890978 -0.96874276 -0.96322333 -0.9671497 -0.97282001 -0.96470366 -0.99911177 -0.95665389 -0.95256172 -0.94567324 -0.96925459 -0.95534368 -0.99922181 -0.94386744 -0.52233083 -0.96244842 -0.69536442 -0.94549702 -0.52784165 -0.96394961
"LAYING" 13 0.27671636 -0.02044045 -0.10433186 -0.96889199 -0.95094795 -0.950393 -0.48000177 -0.15685221 0.65640094 0.59888499 -0.95787524 -0.97594814 -0.66419305 0.07677748 0.01834419 -0.0098839 -0.98541995 -0.98015234 -0.01193483 -0.0097361 -0.09662507 0.11781961 -0.97214347 -0.96270462 0.30247301 -0.10183557 -0.0417744 -0.06487704 -0.98140474 -0.97885475 -0.05706625 -0.96051777 -0.1391128 -0.96051777 -0.1391128 -0.98546785 0.01726353 -0.94430311 -0.35589136 -0.98544626 0.31068821 -0.97471692 -0.96584376 -0.96629558 -0.96696009 -0.94746233 -0.99933751 -0.98519968 -0.98037514 -0.9809946 -0.98707818 -0.98139426 -0.99957839 -0.96946349 -0.96868973 -0.96912688 -0.97344679 -0.95994413 -0.99953045 -0.95953549 -0.34683617 -0.98075439 -0.69583817 -0.95768162 -0.28414356 -0.97815081
"LAYING" 14 0.23327544 -0.01134247 -0.08683333 -0.91750189 -0.90969704 -0.90033192 -0.37356218 -0.14548363 0.48539693 0.83656291 -0.86213694 -0.94877486 -0.45842992 0.09814038 -0.00831507 -0.03236015 -0.97147356 -0.96812762 -0.07037492 0.00505221 -0.15342381 0.14912406 -0.95722102 -0.93249978 -0.40924364 -0.10544664 -0.03726774 -0.05661719 -0.97027496 -0.96804289 -0.27775476 -0.90597825 -0.05318576 -0.90597825 -0.05318576 -0.97257639 -0.14046655 -0.90466542 -0.03893932 -0.97562118 -0.27401828 -0.93393618 -0.93036691 -0.92788231 -0.91197266 -0.90522105 -0.99751025 -0.97201071 -0.96934212 -0.9685932 -0.97349139 -0.96911329 -0.99938304 -0.94995904 -0.9380879 -0.94910716 -0.95974049 -0.92995541 -0.99905277 -0.89946367 -0.52082623 -0.9679886 -0.72025366 -0.93015173 -0.52222844 -0.96645534
"LAYING" 15 0.28947565 -0.01662965 -0.11853024 -0.97225555 -0.96275942 -0.92958684 -0.14315954 -0.17199305 0.89924255 -0.03691929 -0.96150974 -0.98603619 0.06483197 0.07675154 0.01239843 -0.00443928 -0.98173939 -0.97092159 -0.24837712 -0.01683009 -0.06197009 0.1134519 -0.95716768 -0.96114291 -0.02035808 -0.10226671 -0.0415879 -0.06243346 -0.97392395 -0.98048283 -0.08705143 -0.95534066 -0.1153106 -0.95534066 -0.1153106 -0.97989023 -0.09497668 -0.94460513 -0.01044407 -0.98323503 -0.19914381 -0.97401618 -0.96246112 -0.95156595 -0.97171882 -0.96459043 -0.99921823 -0.98133 -0.97083322 -0.97477568 -0.98394929 -0.97321532 -0.9994325 -0.9554136 -0.96431089 -0.9581901 -0.9582245 -0.95999191 -0.99972569 -0.95600103 -0.59930258 -0.97368122 -0.74585593 -0.94681264 -0.55564345 -0.97572785
"LAYING" 16 0.27422716 -0.01661035 -0.10731049 -0.97369143 -0.94306115 -0.96549028 -0.15035402 -0.20678374 -0.01992702 0.89388447 -0.96376198 -0.9660871 -0.01540052 0.07839603 0.01328051 -0.00154105 -0.98841672 -0.98486729 -0.10366203 -0.01615454 -0.11367506 0.09662103 -0.97701077 -0.97074751 0.15005629 -0.10220957 -0.03477353 -0.05767904 -0.98583546 -0.98904658 0.07816889 -0.96183463 -0.01802155 -0.96183463 -0.01802155 -0.98834966 -0.10971381 -0.9517771 -0.05747801 -0.99083953 -0.04620858 -0.98021319 -0.96363558 -0.97458007 -0.97140908 -0.93708364 -0.99956404 -0.98858005 -0.98475293 -0.98554495 -0.98928736 -0.98621501 -0.99974474 -0.97589241 -0.97609292 -0.98595779 -0.97750958 -0.96813525 -0.99991945 -0.96802052 -0.35893372 -0.98751453 -0.81547221 -0.97024964 -0.50705943 -0.98869528
"LAYING" 17 0.26978009 -0.0168462 -0.10700628 -0.97296057 -0.94479288 -0.9534767 -0.63234913 -0.19913309 0.65879207 0.7226575 -0.96106322 -0.96146668 -0.93050159 0.07790897 0.00706867 -0.00014354 -0.98148902 -0.97696054 -0.03433183 -0.02347565 -0.09445802 0.11144049 -0.97589306 -0.97148434 0.20207714 -0.10204976 -0.03619611 -0.0604927 -0.98079237 -0.9831356 -0.01972038 -0.95302141 -0.21288795 -0.95302141 -0.21288795 -0.98160763 -0.09538498 -0.96073312 -0.24717936 -0.98554241 0.07931851 -0.97435928 -0.9546481 -0.96540609 -0.97243853 -0.94279162 -0.99958339 -0.98147207 -0.97721239 -0.98038006 -0.98321324 -0.97834392 -0.99962106 -0.97194921 -0.9736691 -0.97616485 -0.9772035 -0.97062781 -0.99980395 -0.96104633 -0.13847266 -0.97968732 -0.79181714 -0.96901444 -0.09367512 -0.98276553
"LAYING" 18 0.27469158 -0.01739377 -0.10769893 -0.98452765 -0.98616092 -0.98765866 -0.17929774 -0.22060051 0.7197554 0.60549532 -0.98271599 -0.99409352 -0.53080883 0.0749985 0.0117019 -0.00121345 -0.98592107 -0.98555434 0.03705694 -0.02517618 -0.08375873 0.09377819 -0.9928726 -0.98420287 -0.25192706 -0.09971542 -0.03934402 -0.0593136 -0.99610444 -0.99054764 -0.20529056 -0.98645624 -0.36472256 -0.98645624 -0.36472256 -0.98832154 -0.03488545 -0.98074085 -0.27403146 -0.99309512 -0.10403618 -0.98517997 -0.98490988 -0.98860691 -0.98432186 -0.98674645 -0.99983166 -0.98640471 -0.98586533 -0.98911687 -0.98664125 -0.9862107 -0.99981869 -0.99243693 -0.98561117 -0.98499929 -0.99301937 -0.98345777 -0.99989789 -0.98678841 -0.74492807 -0.98854842 -0.86542616 -0.98432909 -0.6381971 -0.99190101
"LAYING" 19 0.27265373 -0.01714269 -0.10898146 -0.96501958 -0.97344997 -0.98467284 -0.11045401 -0.68004316 0.72564662 0.68762385 -0.95895961 -0.98699315 -0.24277315 0.0772318 0.01114957 -0.00098869 -0.98360522 -0.97452452 -0.00057565 -0.03120727 -0.0952628 0.10860511 -0.98135761 -0.96361771 -0.34636549 -0.09560183 -0.03714766 -0.05991615 -0.97610566 -0.98460773 -0.16465663 -0.96626081 -0.14725872 -0.96626081 -0.14725872 -0.98478434 0.10769277 -0.95326343 -0.2491666 -0.9853425 0.14386404 -0.97453373 -0.97279882 -0.98534045 -0.962085 -0.97483208 -0.99974224 -0.98347856 -0.97487827 -0.98650649 -0.98527801 -0.97596411 -0.99973842 -0.97419622 -0.972061 -0.97393233 -0.9839448 -0.95983137 -0.99975826 -0.9719574 -0.4589684 -0.98062156 -0.74854596 -0.96562472 -0.50609219 -0.98189047
"LAYING" 20 0.23950788 -0.01444063 -0.10427432 -0.96224911 -0.96409818 -0.972572 -0.18496509 -0.47243142 0.86488296 0.4775733 -0.92867422 -0.97601848 -0.44166465 0.0892716 0.00110822 -0.00309892 -0.98427073 -0.97700261 -0.05009256 -0.02317606 -0.09548996 0.12368021 -0.98447741 -0.97294191 -0.22964119 -0.09950331 -0.0387763 -0.06100283 -0.98928358 -0.98154006 -0.00657015 -0.96074313 -0.14346087 -0.96074313 -0.14346087 -0.98467007 0.01497342 -0.96044737 -0.12154168 -0.9867495 -0.06012407 -0.96572878 -0.96559596 -0.97639265 -0.96099791 -0.96496099 -0.99956249 -0.98388999 -0.97722071 -0.98287621 -0.98621388 -0.97845145 -0.9996528 -0.9826194 -0.97312003 -0.9722786 -0.98515459 -0.97309252 -0.99981162 -0.95282707 -0.62570226 -0.97969546 -0.80204749 -0.96983224 -0.64756058 -0.98111982
"LAYING" 21 0.27132547 -0.0184233 -0.10325383 -0.95501987 -0.95695942 -0.94565379 -0.55916006 -0.17434917 0.59999268 0.78825103 -0.94590527 -0.98373294 -0.867531 0.08201502 0.01199437 -0.01390534 -0.98482652 -0.97158475 -0.03340396 -0.03051262 -0.11380049 0.09809065 -0.97541186 -0.95214709 0.20079183 -0.09641184 -0.03462751 -0.06013987 -0.98464372 -0.9819985 -0.18371729 -0.95259658 -0.09095217 -0.95259658 -0.09095217 -0.98280033 -0.0949789 -0.94927889 0.01917981 -0.98591591 -0.15304614 -0.96823438 -0.96006925 -0.96177219 -0.95092945 -0.95725897 -0.99906962 -0.98418884 -0.97203942 -0.98163081 -0.98706138 -0.97316443 -0.9996355 -0.97341047 -0.96496801 -0.98081122 -0.97622692 -0.94659986 -0.99978049 -0.95376907 -0.29973008 -0.97844412 -0.8110102 -0.96234901 -0.34989944 -0.98299332
"LAYING" 22 0.27995972 -0.01426299 -0.11080092 -0.94773525 -0.9132763 -0.94294581 -0.31946673 -0.41849458 0.63248408 0.77190391 -0.92878125 -0.95882694 -0.53274478 0.07522022 0.00459835 -0.00467439 -0.97035519 -0.95515153 0.009678 -0.02083114 -0.09257231 0.14500388 -0.95664191 -0.96188496 -0.34719174 -0.10020393 -0.03760873 -0.07027236 -0.9720926 -0.98048417 -0.18585749 -0.9349938 -0.11618425 -0.9349938 -0.11618425 -0.97116978 -0.10905942 -0.92661637 0.00993373 -0.98171694 -0.19347726 -0.95375854 -0.9255247 -0.95421924 -0.94565681 -0.91256286 -0.99902943 -0.96957033 -0.95483326 -0.97091894 -0.97412607 -0.95896096 -0.99917892 -0.95336692 -0.96469826 -0.94257024 -0.95803099 -0.96071125 -0.99917596 -0.92981899 -0.54727476 -0.96265479 -0.60863719 -0.94605584 -0.48248608 -0.97663898
"LAYING" 23 0.27403801 -0.02165538 -0.10425678 -0.95675636 -0.97630983 -0.9732235 -0.40619854 -0.39156496 0.43843407 0.91878283 -0.94794876 -0.98279456 -0.73504318 0.08317876 0.01535144 -0.00628235 -0.98636045 -0.98861162 0.06947038 -0.01133997 -0.10505292 0.11107859 -0.9818494 -0.95919524 -0.22436093 -0.10202492 -0.03724498 -0.06219916 -0.98502785 -0.97942776 0.00511589 -0.9629592 -0.19578532 -0.9629592 -0.19578532 -0.9870102 0.09214341 -0.949418 -0.26203244 -0.98455748 0.11151642 -0.97003724 -0.9820723 -0.97751521 -0.95241096 -0.97430415 -0.99956247 -0.98620466 -0.98823026 -0.98241551 -0.98784085 -0.98999562 -0.99961525 -0.97967608 -0.96846914 -0.98423881 -0.98266521 -0.95499731 -0.99987953 -0.96774705 -0.31531956 -0.9859057 -0.83676261 -0.96623935 -0.40651247 -0.98184685
"LAYING" 24 0.27285049 -0.01735552 -0.10723624 -0.96798402 -0.98312646 -0.97356696 -0.22080368 -0.35929253 0.7384307 0.68383991 -0.96041216 -0.99345436 -0.65326205 0.08072123 0.01198195 -0.00589226 -0.98636543 -0.9824305 0.00732635 -0.01436799 -0.09555381 0.11173075 -0.98265172 -0.96029955 0.08967229 -0.10281381 -0.03823237 -0.0624117 -0.97986572 -0.97809131 -0.09472796 -0.97185404 -0.20408894 -0.97185404 -0.20408894 -0.98552927 -0.03039789 -0.95379151 -0.20763989 -0.98278087 -0.02753703 -0.97589369 -0.98083036 -0.97663482 -0.96516708 -0.98457181 -0.99947813 -0.98599855 -0.98214061 -0.98154969 -0.98814052 -0.98412453 -0.99959758 -0.97657056 -0.96611198 -0.98109304 -0.98471328 -0.95779295 -0.99981546 -0.97317107 -0.50853676 -0.98310808 -0.84269111 -0.96400138 -0.51705062 -0.97859674
"LAYING" 25 0.25079183 -0.01889437 -0.10042883 -0.90911647 -0.69177068 -0.717262 -0.19870991 -0.46110253 0.62065892 0.52635382 -0.82955495 -0.64357836 -0.45540911 0.08790717 0.02846193 -0.03071794 -0.97332341 -0.94568717 -0.1021682 0.00372723 -0.07164017 0.13971867 -0.88976964 -0.9366308 -0.25113386 -0.101647 -0.04267189 -0.05969221 -0.95738115 -0.97156432 -0.04931956 -0.56047778 0.17409576 -0.56047778 0.17409576 -0.96216136 -0.15787119 -0.80968855 0.15267083 -0.96978326 -0.1430549 -0.92914737 -0.78494582 -0.81619795 -0.90254771 -0.67238426 -0.99406011 -0.97285909 -0.946802 -0.96263267 -0.97642398 -0.94841429 -0.99924927 -0.89051754 -0.94625964 -0.92453686 -0.89130807 -0.93229333 -0.99916811 -0.77448194 -0.09633853 -0.96008315 -0.68283468 -0.91012699 -0.23106525 -0.96825161
"LAYING" 26 0.27164586 -0.01918957 -0.10500254 -0.96944545 -0.98323135 -0.98450001 -0.16510365 -0.62130972 0.80301501 0.61452341 -0.94447249 -0.987888 -0.39396547 0.08665025 0.012442 -0.00614755 -0.98931582 -0.98718289 -0.059483 -0.01706562 -0.09032292 0.15243634 -0.9903282 -0.97932568 -0.29162025 -0.10036864 -0.03966827 -0.07115334 -0.99266515 -0.98906334 -0.16006303 -0.97678504 -0.22833563 -0.97678504 -0.22833563 -0.9899706 -0.07847215 -0.95186359 -0.25323096 -0.99219798 0.15275401 -0.97326229 -0.98366403 -0.98492312 -0.96797189 -0.98331708 -0.99971726 -0.98922404 -0.98711508 -0.98730825 -0.99041011 -0.98823865 -0.99977447 -0.98838632 -0.983128 -0.97017122 -0.99097012 -0.97749184 -0.99957801 -0.96926911 -0.67102003 -0.98913818 -0.80912628 -0.97430518 -0.41773369 -0.99043091
"LAYING" 27 0.27410249 -0.01798676 -0.10769973 -0.97845515 -0.98373604 -0.986637 -0.17391405 -0.5304346 0.56787949 0.84539238 -0.97118386 -0.99370174 -0.38016375 0.07662686 0.01264911 -0.00068555 -0.9864719 -0.98515946 -0.04853046 -0.01954273 -0.09578396 0.11873836 -0.98883721 -0.98428748 -0.46626757 -0.1011477 -0.03621862 -0.06427978 -0.99350372 -0.99302588 -0.23745287 -0.98209165 -0.19558624 -0.98209165 -0.19558624 -0.98837277 -0.11556535 -0.96691759 -0.13435121 -0.99435504 -0.13327797 -0.98063185 -0.98291595 -0.98735659 -0.9776157 -0.98426909 -0.99979006 -0.98667957 -0.98525728 -0.98803313 -0.98747747 -0.98611601 -0.9997868 -0.98702854 -0.98679584 -0.97920202 -0.98938233 -0.98305232 -0.9998064 -0.98138902 -0.74403412 -0.9880989 -0.80471528 -0.97989067 -0.49279052 -0.99356378
"LAYING" 28 0.27591348 -0.01675379 -0.10834485 -0.9688883 -0.94538678 -0.95645034 -0.44582827 -0.49033454 0.14407327 0.015757 -0.97059909 -0.96975903 -0.80532822 0.07807706 0.00593992 0.00600972 -0.98016472 -0.97867954 0.08585618 -0.01736771 -0.09744873 0.09357912 -0.95516228 -0.96005746 -0.39519564 -0.10451163 -0.035601 -0.05345019 -0.96080295 -0.98039978 -0.31702121 -0.95811223 -0.14976642 -0.95811223 -0.14976642 -0.97845534 -0.0962374 -0.93710692 -0.06548039 -0.97822027 -0.13516262 -0.97393087 -0.95843637 -0.96111567 -0.96732486 -0.94200398 -0.99904897 -0.98001342 -0.97809483 -0.97025157 -0.9822059 -0.98111747 -0.99923272 -0.94680423 -0.96582446 -0.96116484 -0.95809211 -0.95755299 -0.99933568 -0.96103559 -0.46652895 -0.97343625 -0.75493431 -0.94421837 -0.56278814 -0.97183058
"LAYING" 29 0.2872952 -0.01719655 -0.10946207 -0.98421956 -0.99024095 -0.98725515 -0.0645475 -0.34678984 0.80753537 0.59045222 -0.97293989 -0.99424765 -0.11946068 0.07188612 0.01169121 0.00241543 -0.99200599 -0.98951357 -0.09937315 -0.0258281 -0.07618144 0.12741197 -0.99427659 -0.99275096 -0.25121944 -0.09953399 -0.03867683 -0.06744697 -0.99654254 -0.99708158 -0.0940687 -0.9864932 -0.2448585 -0.9864932 -0.2448585 -0.99272537 -0.17486947 -0.97192362 -0.1434656 -0.99732253 -0.21853552 -0.986627 -0.9890343 -0.98947393 -0.98343231 -0.9906804 -0.99983796 -0.99215398 -0.98939882 -0.99201845 -0.99254348 -0.99046808 -0.99985664 -0.99312261 -0.99369634 -0.97618432 -0.99465219 -0.99224079 -0.99973209 -0.98680065 -0.78444646 -0.99399828 -0.8849964 -0.98400134 -0.61061171 -0.99761739
"LAYING" 30 0.2810339 -0.01944941 -0.10365815 -0.97636252 -0.95420182 -0.96704424 -0.30480951 -0.34473776 0.73266125 0.68145921 -0.97956394 -0.98893071 -0.57024915 0.07521967 0.01076802 -0.00037419 -0.97746378 -0.97104978 -0.0636129 -0.02678122 -0.07614764 0.09384722 -0.97366282 -0.96604167 -0.24774266 -0.10227736 -0.03848759 -0.05957368 -0.98377583 -0.98035706 -0.05181612 -0.96982998 -0.17121229 -0.96982998 -0.17121229 -0.97923282 -0.13507412 -0.96228492 -0.04006558 -0.98508641 -0.230471 -0.97479 -0.95997427 -0.97032199 -0.97704526 -0.9535584 -0.9993277 -0.9768879 -0.97169628 -0.97563242 -0.98035075 -0.9724342 -0.99928453 -0.97178905 -0.96817033 -0.96757736 -0.9744884 -0.96513415 -0.99963344 -0.96284082 -0.68025591 -0.96994927 -0.67968114 -0.9620012 -0.56628319 -0.97782134
